album_name,track_title,track_n,lyric,line
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,All to outrun my desertion of you,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,And you just watched it,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,"If you want to break my cold, cold heart",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,"Just say, ""I loved you the way that you were""",22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,If you want to tear my world apart,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Just say you've always wondered,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,If the glint in my eye traced the depths of your sigh,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Down that passage in time,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Back to the moment I crashed into you,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Like so many wrecks do,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Too impaired by my youth,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,To know what to do,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,So if I sell my apartment,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,And you have some kids with an internet starlet,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Will that make your memory fade from this scarlet maroon?,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Like it never happened,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Could it be enough to just float in your orbit?,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Can we watch our phantoms like watching wild horses?,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,"Cooler in theory, but not if you force it",37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,"To be, it just didn't happen",38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,"So if you want to break my cold, cold heart",39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Say you loved me,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,And if you want to tear my world apart,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Say you'll always wonder,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Cause I wonder,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Will I always,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Chloe or Sam or Sophia or Marcus,20,Will I always wonder?,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We hereby conduct this post mortem,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,He was a hothouse flower to my outdoorsman,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Our maladies were such we could not cure them,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,And so a touch that was my birthright became foreign,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,"Come one, come all",5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,It's happening again,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,The empathetic hunger descends,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We'll tell no one except all of our friends,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We must know,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How did it end?,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We were blind to unforeseen circumstances,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We learned the right steps to different dances,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,And fell victim to interlopers' glances,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,"Lost the game of chance, what are the chances?",14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Soon they'll go home to their husbands,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Smug 'cause they know they can trust him,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Then feverishly calling their cousins,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Guess who we ran into at the shops,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Walking in circles like she was lost,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Didn't you hear they called it all off,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,"One gasp, and then",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How did it end?,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Say it once again with feeling,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How the death rattle breathing,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Silenced as the soul was leaving,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,The deflation of our dreaming,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Leaving me bereft and reeling,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,My beloved ghost and me,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,Sitting in a tree,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,D-Y-I-N-G,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,It's happening again,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How did it end?,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,I can't pretend like I understand,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How did it end?,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,"Come one, come all",35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,It's happening again,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,The empathetic hunger descends,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,We'll tell no one except all of our friends,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,But I still don't know,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,How Did It End?,21,How did it end?,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I feel so high school,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Every time I look at you,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I want to find you in a crowd,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Just to hide from you,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,And in the blink of a crinklin' eye,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"I'm sinkin', our fingers entwined",6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Cheeks pink in the twinklin' lights,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Tell me 'bout the first time you saw me,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'll drink what you think and I'm high,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,From smokin' your jokes all damn night,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,The brink of a wrinkle in time,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Bittersweet sixteen suddenly,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'm watchin' American Pie with you on a Saturday night,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Your friends are around, so be quiet",14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'm tryin' to stifle my sighs,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Cause I feel so high school,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Every time I look at you,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,But look at you,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Are you gonna marry, kiss, or kill me?",19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Kill me,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"It's just a game, but really",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Really,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'm bettin' on all three for us two,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,All three,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Get my car door, isn't that sweet",25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,That sweet,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Then pull me to the backseat,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Backseat,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"No one's ever had me, not like you",29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Had me,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Truth, dare, spin bottles",31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You know how to ball, I know Aristotle",32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Brand new, full throttle",33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Touch me while your bros play Grand Theft Auto,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"It's true, swear, scouts honor",35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You knew what you wanted, and, boy, you got her",36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Brand new, full throttle",37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You already know, babe",38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I feel like laughin',39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,In the middle of practice,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Do that impression you did of your dad again,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"I'm hearin' voices, like a madman",42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,And in the blink of a crinklin' eye,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"I'm sinkin', our fingers entwined",44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Cheeks pink in the twinklin' lights,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Tell me 'bout the first time you saw me,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'll drink what you think and I'm high,47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,From smokin' your jokes all damn night,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,The brink of a wrinkle in time,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Bittersweet sixteen suddenly,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'm watching American Pie with you on a Saturday night,51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Your friends are around, so be quiet",52
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,I'm tryin' to stifle my sighs,53
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Cause I feel so high school,54
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Every time I look at you,55
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,But look at you,56
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Truth, dare, spin bottles",57
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You know how to ball, I know Aristotle",58
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Brand new, full throttle",59
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,Touch me while your bros play Grand Theft Auto,60
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"It's true, swear, scouts honor",61
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You knew what you wanted, and, boy, you got her",62
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"Brand new, full throttle",63
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You already know, babe",64
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,So High School,22,"You already know, babe",65
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"Quick, quick",1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Tell me something awful,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Like you are a poet,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Trapped inside the body of a finance guy,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Tell me all your secrets,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,All you'll ever be is,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,My eternal consolation prize,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,You see I was a debutant,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"In another life, but",9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Now I seem to be scared to go outside,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,If comfort is a construct,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I don't believe in good luck,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Now that I know what's what,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here so I will go to,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Secret gardens in my mind,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,People need a key to get to,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,The only one is mine,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I read about it in a book when I was a precocious child,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,No mid-sized city hopes and small-town fears,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I'm there most of the year 'cause I hate it here,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here,21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,My friends used to play a game where,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,We would pick a decade,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,We wished we could live in instead of this,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I'd say the 1830s but without all the racists and getting married off for the highest bid,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Everyone would look down,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Cause it wasn't fun now,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Seems like it was never even fun back then,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Nostalgia is a mind's trick,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"If I'd been there, I'd hate it",30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,It was freezing in the palace,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here so I will go to,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Lunar valleys in my mind,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,When they found a better planet,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Only the gentle survived,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I dreamed about it in the dark,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,The night I felt like I might die,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,No mid-sized city hopes and small-town fears,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I'm there most of the year 'cause I hate it here,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"I'm lonely, but I'm good",41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"I'm bitter, but I swear I'm fine",42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I'll save all my romanticism for my inner life and I'll get lost on purpose,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,This place made me feel worthless,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"Lucid dreams like electricity, the current flies through me and in my fantasies I rise above it",45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"And way up there, I actually love it",46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here so I will go to,47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Secret gardens in my mind,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,People need a key to get to,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,The only one is mine,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I read about it in a book when I was a precocious child,51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,No mid-sized city hopes and small-town fears,52
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I'm there most of the year 'cause I hate it here,53
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,I hate it here,54
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,"Quick, quick",55
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Tell me something awful,56
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Like you are a poet,57
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Hate It Here,23,Trapped inside the body of a finance guy,58
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,When I picture my hometown,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,"There's a bronze, spray-tanned statue of you",2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And a plaque underneath it,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,That threatens to push me down the stairs at our school,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And it was always the same searing pain,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But I dreamed that one day I could say,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,All that time you were throwin' punches,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I was buildin' somethin',8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And I can't forgive the way you made me feel,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,"Screamed, 'fucK you aIMee' to the night sky",10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,As the blood was gushin',11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But I can't forget the way you made me heal,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And it wasn't a fair fight,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Or a clean Kill,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Each time that aIMee stomped across my grave,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And then she wrote headlines,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,In the local paper laughing at each baby step I'd take,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And it was always the same searing pain,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But I prayed that one day I could say,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,All that time you were throwin' punches,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I was buildin' somethin',21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And I couldn't wait to show you it was real,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Screamed 'fucK you aIMee' to the night sky,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,As the blood was gushin',24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But I can't forget the way you made me heal,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Everyone knows that my mother is a saintly woman,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But she used to say she wished that you were dead,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I pushed each boulder up the hill,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,"Your words are still just ringin' in my head, ringin' in my head",29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I wrote a thousand songs that you find uncool,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I built a legacy that you can't undo,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But when I count the scars,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,There's a moment of truth,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,That there wouldn't be this,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,If there hadn't been you,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And maybe you've reframed it,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And in your mind you never beat my spirit black and blue,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,I don't think you've changed much,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And so I changed your name and any real defining clues,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And one day,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Your kid comes home singing,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,A song that only us two is gonna know is about you,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Cause,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,All that time you were throwin' punches,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,It was all for nothin',45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And our town it looks so small from way up here,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,"Screamed, 'thanK you aIMee'' to the night sky",47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,And the stars are stunnin',48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Cause I can't forget the way you made me heal,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,Everyone knows that my mother is a saintly woman,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,But she used to say she wished that you were dead,51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,So I pushed each boulder up that hill,52
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,"Your words were still just ringin' in my head, ringin' in my head",53
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,ThanK you aIMee,54
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thanK you aIMee,24,ThanK you aIMee,55
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I had died the tiniest death,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I spied the catch in your breath,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,"Out, out, out, out, out, out",3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,Northbound I got carried away,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,As you boarded your train,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,"South, south, south, south, south, south",6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,A feather taken by the wind blowing,7
